Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.010000	0.307303	1.585204	90.632000	65.710000	
0.010000	0.314206	1.485428	90.132000	67.150000	
0.001000	0.159082	1.270593	95.272000	71.260000	
0.001000	0.107624	1.266550	96.956000	71.780000	
0.001000	0.088989	1.272381	97.496000	72.000000	
0.001000	0.076071	1.285963	97.960000	71.860000	
0.001000	0.069150	1.292266	98.196000	72.020000	
0.001000	0.065642	1.294383	98.284000	72.170000	
0.001000	0.057201	1.307670	98.572000	72.190000	
0.001000	0.054667	1.312328	98.714000	72.350000	
0.001000	0.052006	1.327322	98.736000	72.210000	
0.001000	0.050156	1.331992	98.754000	72.230000	
0.001000	0.046521	1.340381	98.894000	71.920000	
0.001000	0.042488	1.346758	98.988000	72.080000	
0.001000	0.043268	1.348305	98.894000	72.270000	
0.001000	0.037694	1.361272	99.132000	72.120000	
0.001000	0.037133	1.363118	99.114000	72.420000	
0.001000	0.035066	1.380882	99.206000	72.250000	
0.001000	0.034282	1.372863	99.178000	72.250000	
0.001000	0.033650	1.380700	99.194000	72.370000	
0.001000	0.030884	1.383662	99.368000	72.110000	
0.001000	0.030758	1.384987	99.330000	72.700000	
0.001000	0.028292	1.386578	99.390000	72.410000	
0.001000	0.030157	1.396194	99.300000	72.520000	
0.001000	0.028993	1.399743	99.364000	72.280000	
0.001000	0.027661	1.402602	99.344000	72.280000	
0.001000	0.026633	1.412787	99.400000	72.290000	
0.001000	0.024256	1.412581	99.518000	72.420000	
0.001000	0.024393	1.418454	99.492000	72.560000	
0.001000	0.023908	1.413854	99.502000	72.470000	
0.001000	0.024440	1.423404	99.470000	72.270000	
0.001000	0.022522	1.430910	99.538000	72.170000	
0.001000	0.020928	1.431694	99.588000	72.200000	
0.001000	0.020772	1.430312	99.596000	72.340000	
0.001000	0.021510	1.427911	99.550000	72.520000	
0.001000	0.020809	1.431654	99.594000	72.300000	
0.001000	0.018741	1.427579	99.648000	72.220000	
0.001000	0.020388	1.435231	99.572000	72.280000	
0.001000	0.019152	1.435353	99.608000	72.230000	
0.001000	0.018194	1.439575	99.652000	72.200000	
0.001000	0.018663	1.433538	99.592000	72.350000	
0.001000	0.018318	1.438773	99.640000	72.480000	
0.001000	0.017225	1.446066	99.664000	72.380000	
0.001000	0.017228	1.453736	99.670000	72.230000	
