Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.100000	0.423451	0.574647	86.326000	82.170000	
0.100000	0.428861	0.632549	86.144000	79.550000	
0.100000	0.419296	0.605936	86.540000	81.290000	
0.100000	0.421715	0.643032	86.394000	79.590000	
0.100000	0.425740	0.601180	86.104000	81.060000	
0.100000	0.412885	0.634384	86.586000	80.210000	
0.100000	0.422318	0.670634	86.358000	78.070000	
0.100000	0.417079	0.711612	86.336000	76.580000	
0.100000	0.426278	0.783690	86.206000	76.070000	
0.100000	0.410692	0.722714	86.538000	77.600000	
0.100000	0.421749	0.727997	86.196000	77.900000	
0.100000	0.422374	0.522415	86.310000	82.690000	
0.100000	0.412681	0.729725	86.500000	76.900000	
0.100000	0.404998	0.652446	86.836000	79.490000	
0.010000	0.218868	0.250624	92.804000	91.720000	
0.010000	0.168707	0.243154	94.454000	92.020000	
0.010000	0.144206	0.248775	95.332000	91.990000	
0.010000	0.129473	0.239907	95.772000	92.350000	
0.010000	0.120296	0.239744	96.092000	92.360000	
0.010000	0.108745	0.242580	96.378000	92.370000	
0.010000	0.099085	0.245424	96.762000	92.340000	
0.010000	0.094366	0.250321	96.858000	92.150000	
0.010000	0.089183	0.264966	96.978000	91.970000	
0.010000	0.082557	0.276495	97.228000	91.950000	
0.010000	0.078178	0.294158	97.358000	92.040000	
0.010000	0.074901	0.277207	97.498000	92.010000	
0.010000	0.070910	0.281199	97.548000	92.370000	
0.010000	0.069550	0.289795	97.656000	91.930000	
0.010000	0.070090	0.287985	97.644000	91.870000	
0.010000	0.064490	0.296451	97.822000	92.040000	
0.010000	0.066590	0.297105	97.704000	91.950000	
0.010000	0.063852	0.280759	97.852000	92.270000	
0.010000	0.062594	0.312413	97.878000	91.680000	
0.010000	0.061715	0.306898	97.916000	91.710000	
0.010000	0.061696	0.286096	97.910000	92.110000	
0.010000	0.061666	0.300780	97.914000	91.980000	
0.010000	0.061646	0.295138	97.944000	91.920000	
0.010000	0.061345	0.315125	97.876000	91.270000	
0.010000	0.062596	0.300993	97.936000	91.920000	
0.010000	0.066450	0.300846	97.796000	91.620000	
0.010000	0.061608	0.303387	97.994000	91.620000	
0.010000	0.062247	0.334654	97.926000	91.140000	
0.010000	0.067076	0.322736	97.758000	91.040000	
0.010000	0.065220	0.341163	97.792000	90.580000	
0.010000	0.065271	0.348936	97.856000	90.520000	
0.010000	0.065118	0.321124	97.934000	91.590000	
0.010000	0.067370	0.304792	97.808000	91.500000	
0.010000	0.065658	0.308739	97.838000	91.700000	
0.010000	0.066036	0.314957	97.784000	91.450000	
0.010000	0.064890	0.341850	97.852000	90.700000	
0.010000	0.070894	0.325930	97.646000	90.740000	
0.010000	0.071870	0.313565	97.504000	91.160000	
0.010000	0.067626	0.350089	97.764000	90.680000	
0.010000	0.067341	0.322800	97.744000	91.210000	
0.010000	0.070105	0.388132	97.640000	89.720000	
0.001000	0.037753	0.257936	98.758000	92.620000	
0.001000	0.020347	0.261827	99.412000	92.680000	
0.001000	0.018563	0.260149	99.460000	93.060000	
0.001000	0.014009	0.263587	99.566000	92.890000	
0.001000	0.011863	0.266785	99.674000	92.940000	
0.001000	0.011255	0.270175	99.682000	93.030000	
0.001000	0.010687	0.268462	99.696000	93.110000	
0.001000	0.009155	0.272950	99.754000	93.290000	
0.001000	0.007666	0.275788	99.822000	93.100000	
0.001000	0.007556	0.277528	99.802000	93.290000	
0.001000	0.007604	0.278768	99.802000	93.290000	
0.001000	0.007532	0.283612	99.796000	93.120000	
0.001000	0.006650	0.286176	99.818000	93.340000	
0.001000	0.007616	0.283818	99.790000	93.300000	
0.001000	0.005888	0.288575	99.824000	93.280000	
0.001000	0.005867	0.285985	99.850000	93.330000	
0.001000	0.005190	0.289263	99.872000	93.250000	
0.001000	0.005505	0.289520	99.858000	93.270000	
0.001000	0.005086	0.291056	99.872000	93.440000	
0.001000	0.004743	0.295846	99.864000	93.400000	
0.001000	0.004653	0.295462	99.882000	93.290000	
0.001000	0.004410	0.295262	99.900000	93.370000	
0.001000	0.004084	0.293407	99.904000	93.490000	
0.001000	0.004105	0.293873	99.908000	93.470000	
0.001000	0.004529	0.292856	99.880000	93.260000	
0.001000	0.004379	0.297455	99.890000	93.270000	
0.001000	0.003788	0.299030	99.912000	93.440000	
0.001000	0.003964	0.297724	99.908000	93.490000	
0.001000	0.003239	0.300819	99.922000	93.540000	
0.001000	0.004603	0.305506	99.890000	93.470000	
0.001000	0.003392	0.308045	99.932000	93.320000	
0.001000	0.003398	0.300997	99.916000	93.450000	
0.001000	0.003279	0.299854	99.920000	93.290000	
0.001000	0.003615	0.302621	99.918000	93.340000	
0.001000	0.003575	0.301776	99.918000	93.490000	
0.001000	0.003206	0.302801	99.918000	93.550000	
0.001000	0.003134	0.301814	99.938000	93.330000	
0.001000	0.002597	0.305951	99.952000	93.450000	
0.001000	0.003068	0.306817	99.938000	93.280000	
0.001000	0.003202	0.306315	99.916000	93.540000	
0.001000	0.003044	0.310807	99.922000	93.390000	
0.001000	0.003320	0.311130	99.924000	93.400000	
