Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.100000	0.706041	1.305573	78.336000	66.220000	
0.100000	0.701320	1.471006	78.454000	63.210000	
0.100000	0.691758	1.360860	78.420000	65.920000	
0.100000	0.686875	1.417784	78.846000	63.830000	
0.100000	0.696539	1.411380	78.530000	64.740000	
0.100000	0.688915	1.349875	78.786000	65.690000	
0.100000	0.692694	1.396676	78.670000	65.530000	
0.100000	0.696414	1.431970	78.500000	63.600000	
0.100000	0.692596	1.301928	78.552000	65.980000	
0.100000	0.681193	1.356304	78.950000	65.770000	
0.100000	0.699564	1.447341	78.328000	63.870000	
0.100000	0.681676	1.525523	79.008000	62.610000	
0.100000	0.683704	1.391482	78.794000	64.630000	
0.100000	0.679998	1.439610	78.832000	64.900000	
0.100000	0.684586	1.459822	78.738000	64.800000	
0.100000	0.691327	1.391941	78.564000	65.540000	
0.100000	0.684104	1.402141	78.832000	64.360000	
0.100000	0.687012	1.341527	78.864000	66.210000	
0.100000	0.688080	1.583705	78.752000	63.040000	
0.100000	0.672224	1.437341	79.262000	64.260000	
0.100000	0.676580	1.325085	79.154000	65.280000	
0.100000	0.685811	1.287295	78.840000	66.960000	
0.100000	0.672426	1.386567	79.188000	65.680000	
0.100000	0.685745	1.303826	78.668000	67.020000	
0.100000	0.670231	1.409242	79.408000	64.960000	
0.100000	0.680502	1.329703	78.944000	66.040000	
0.100000	0.674321	1.456957	79.060000	65.360000	
0.100000	0.675785	1.294196	78.966000	66.710000	
0.100000	0.674675	1.595643	79.028000	62.710000	
0.100000	0.679268	1.395432	78.954000	65.560000	
0.100000	0.670811	1.357592	79.370000	66.180000	
0.100000	0.669363	1.522416	79.378000	63.600000	
0.100000	0.673061	1.310741	79.200000	66.560000	
0.100000	0.671725	1.449207	79.354000	65.020000	
0.100000	0.680225	1.520717	78.846000	63.310000	
0.100000	0.665609	1.290240	79.308000	67.330000	
0.100000	0.672912	1.300535	79.288000	66.490000	
0.100000	0.668061	1.413652	79.316000	64.960000	
0.100000	0.662639	1.426939	79.484000	64.150000	
0.100000	0.674962	1.263123	79.180000	67.390000	
0.100000	0.663068	1.212502	79.554000	68.410000	
0.100000	0.667589	1.362875	79.516000	66.100000	
0.100000	0.673634	1.330487	79.146000	66.690000	
0.100000	0.667641	1.256330	79.270000	67.760000	
0.010000	0.352003	0.882875	89.626000	76.330000	
0.010000	0.249182	0.879054	92.910000	76.470000	
0.010000	0.210632	0.890259	94.138000	76.680000	
0.010000	0.186518	0.913542	94.856000	76.550000	
0.010000	0.171044	0.912923	95.338000	76.930000	
0.010000	0.155170	0.934230	95.936000	76.420000	
0.010000	0.142242	0.945869	96.236000	76.570000	
0.010000	0.128408	0.966428	96.692000	76.660000	
0.010000	0.122253	0.973388	96.920000	76.620000	
0.010000	0.113614	0.967872	97.166000	76.550000	
0.010000	0.105121	0.980904	97.444000	76.490000	
0.010000	0.099868	0.997416	97.574000	76.700000	
0.010000	0.092680	1.006868	97.828000	76.450000	
0.010000	0.088094	1.009012	97.916000	76.110000	
0.010000	0.083877	1.015353	98.132000	76.620000	
0.010000	0.080164	1.029479	98.156000	76.210000	
0.010000	0.077689	1.039427	98.256000	76.150000	
0.010000	0.073103	1.032458	98.388000	76.680000	
0.010000	0.070390	1.041004	98.492000	76.360000	
0.010000	0.065426	1.041313	98.652000	76.300000	
0.010000	0.064155	1.055500	98.664000	76.080000	
0.010000	0.060559	1.063677	98.832000	76.190000	
0.010000	0.061079	1.079896	98.764000	76.030000	
0.010000	0.058455	1.060073	98.870000	76.540000	
0.010000	0.055626	1.068876	98.922000	76.240000	
0.010000	0.055688	1.072801	98.906000	76.530000	
0.010000	0.050624	1.072334	99.120000	76.310000	
0.010000	0.051034	1.070773	99.066000	76.310000	
0.010000	0.048894	1.082007	99.048000	76.240000	
0.010000	0.047991	1.087607	99.172000	76.340000	
0.010000	0.045665	1.094845	99.242000	76.110000	
0.010000	0.046243	1.103804	99.158000	76.180000	
0.010000	0.045835	1.105449	99.154000	76.220000	
0.010000	0.044230	1.113186	99.222000	76.410000	
0.010000	0.043040	1.104428	99.302000	76.430000	
0.010000	0.043123	1.105931	99.266000	76.030000	
0.010000	0.043594	1.099302	99.218000	76.270000	
0.010000	0.039949	1.122824	99.396000	75.830000	
0.010000	0.039739	1.101741	99.372000	76.120000	
0.010000	0.039420	1.110297	99.346000	76.290000	
0.010000	0.039204	1.105119	99.348000	76.330000	
0.010000	0.039466	1.099638	99.372000	76.270000	
0.010000	0.037334	1.112651	99.420000	76.200000	
0.010000	0.036631	1.119235	99.426000	75.990000	
0.010000	0.037193	1.111452	99.410000	76.380000	
0.010000	0.037549	1.117607	99.416000	76.270000	
0.010000	0.037643	1.120314	99.386000	76.400000	
0.010000	0.035468	1.114439	99.460000	76.190000	
0.010000	0.036727	1.136524	99.386000	75.970000	
0.010000	0.037231	1.142328	99.424000	76.130000	
0.010000	0.038795	1.123883	99.362000	75.950000	
0.010000	0.036432	1.118372	99.438000	76.130000	
0.010000	0.035234	1.126427	99.466000	76.230000	
0.010000	0.035016	1.146804	99.484000	75.580000	
0.010000	0.033856	1.135904	99.530000	76.020000	
0.010000	0.036621	1.136783	99.438000	75.840000	
0.010000	0.034897	1.149574	99.454000	75.550000	
0.010000	0.038013	1.151888	99.324000	75.570000	
0.010000	0.036727	1.128862	99.372000	76.040000	
0.010000	0.034895	1.137604	99.460000	75.650000	
0.010000	0.037302	1.141563	99.404000	75.830000	
0.010000	0.034517	1.122669	99.474000	76.120000	
0.010000	0.037633	1.130036	99.366000	75.820000	
0.010000	0.038667	1.148105	99.356000	75.400000	
0.010000	0.039787	1.121803	99.288000	75.620000	
0.010000	0.038303	1.141885	99.370000	75.680000	
0.010000	0.035538	1.134988	99.454000	76.070000	
0.010000	0.036526	1.159278	99.398000	75.590000	
0.010000	0.038784	1.137755	99.346000	75.760000	
0.010000	0.036006	1.152099	99.426000	75.760000	
0.010000	0.037894	1.159029	99.366000	75.420000	
0.010000	0.038420	1.140352	99.348000	75.850000	
0.010000	0.040980	1.176465	99.236000	75.320000	
0.010000	0.042197	1.155424	99.208000	75.250000	
0.010000	0.042168	1.148774	99.204000	75.470000	
0.001000	0.028835	1.127028	99.606000	75.810000	
0.001000	0.023139	1.111330	99.738000	76.300000	
0.001000	0.020648	1.115656	99.814000	76.270000	
0.001000	0.019693	1.116193	99.820000	76.330000	
0.001000	0.018928	1.103442	99.840000	76.470000	
0.001000	0.018776	1.111551	99.834000	76.400000	
0.001000	0.018154	1.102940	99.862000	76.560000	
0.001000	0.017659	1.112049	99.834000	76.340000	
0.001000	0.016939	1.100125	99.876000	76.750000	
0.001000	0.016543	1.111641	99.902000	76.560000	
0.001000	0.016015	1.105600	99.884000	76.420000	
0.001000	0.015677	1.106768	99.886000	76.660000	
0.001000	0.016199	1.101573	99.866000	76.610000	
0.001000	0.015809	1.107069	99.884000	76.600000	
0.001000	0.015503	1.094817	99.908000	76.570000	
0.001000	0.015473	1.103065	99.876000	76.730000	
0.001000	0.014953	1.105782	99.908000	76.330000	
0.001000	0.015645	1.113673	99.882000	76.750000	
0.001000	0.014857	1.110982	99.886000	76.430000	
0.001000	0.014560	1.115801	99.910000	76.520000	
0.001000	0.014603	1.099103	99.900000	76.550000	
0.001000	0.014159	1.104030	99.918000	76.660000	
0.001000	0.014526	1.098231	99.892000	76.560000	
0.001000	0.014463	1.112524	99.902000	76.680000	
0.001000	0.014219	1.110755	99.922000	76.360000	
0.001000	0.014187	1.109531	99.904000	76.590000	
0.001000	0.013717	1.108009	99.924000	76.640000	
0.001000	0.013814	1.107498	99.920000	76.590000	
0.001000	0.013781	1.103430	99.906000	76.440000	
0.001000	0.013986	1.106428	99.908000	76.720000	
0.001000	0.013790	1.110556	99.914000	76.600000	
0.001000	0.013878	1.102719	99.924000	76.500000	
0.001000	0.013996	1.111805	99.886000	76.490000	
0.001000	0.013654	1.106536	99.902000	76.510000	
0.001000	0.013911	1.105416	99.896000	76.640000	
0.001000	0.013259	1.101750	99.932000	76.500000	
0.001000	0.013294	1.109811	99.934000	76.600000	
0.001000	0.013643	1.100462	99.918000	76.740000	
0.001000	0.013216	1.107702	99.936000	76.560000	
0.001000	0.013413	1.108331	99.930000	76.630000	
0.001000	0.013080	1.101495	99.930000	76.820000	
0.001000	0.013270	1.100282	99.928000	76.650000	
0.001000	0.013044	1.099476	99.942000	76.720000	
0.001000	0.013479	1.110287	99.912000	76.260000	
0.001000	0.012970	1.100107	99.918000	76.690000	
0.001000	0.012892	1.098385	99.942000	76.850000	
0.001000	0.012824	1.105102	99.944000	76.860000	
0.001000	0.012909	1.103929	99.920000	76.720000	
0.001000	0.012669	1.096870	99.928000	76.830000	
0.001000	0.012820	1.100633	99.936000	76.660000	
0.001000	0.013195	1.095408	99.928000	76.720000	
0.001000	0.012838	1.102037	99.910000	76.770000	
0.001000	0.012707	1.098681	99.924000	76.830000	
0.001000	0.012612	1.106501	99.934000	76.760000	
0.001000	0.012327	1.100942	99.948000	76.590000	
0.001000	0.013045	1.104321	99.922000	76.730000	
0.001000	0.012440	1.107896	99.952000	76.590000	
0.001000	0.012594	1.097544	99.926000	76.810000	
0.001000	0.012515	1.096608	99.934000	77.090000	
0.001000	0.012678	1.101861	99.918000	76.780000	
0.001000	0.012535	1.103903	99.934000	76.720000	
0.001000	0.012760	1.094553	99.910000	76.920000	
0.001000	0.012478	1.092594	99.918000	76.700000	
0.001000	0.012682	1.096798	99.930000	76.600000	
0.001000	0.012389	1.103935	99.950000	76.670000	
0.001000	0.012181	1.100427	99.944000	76.770000	
0.001000	0.012485	1.097868	99.926000	76.670000	
0.001000	0.012688	1.112461	99.918000	76.540000	
0.001000	0.012602	1.101799	99.926000	76.640000	
0.001000	0.012461	1.110089	99.938000	76.710000	
0.001000	0.012009	1.099888	99.952000	76.720000	
0.001000	0.012281	1.099682	99.916000	76.760000	
0.001000	0.012167	1.097266	99.944000	76.590000	
0.001000	0.012221	1.106125	99.940000	76.480000	
0.001000	0.011701	1.099339	99.954000	76.580000	
