Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.020000	0.194597	1.103173	94.410000	73.300000	
0.020000	0.181218	1.160625	94.822000	72.270000	
0.020000	0.179860	1.150593	94.886000	72.420000	
0.020000	0.181686	1.119666	94.886000	73.020000	
0.020000	0.176843	1.334513	94.842000	69.700000	
0.020000	0.181623	1.119374	94.932000	73.360000	
0.020000	0.182953	1.252104	94.764000	71.220000	
0.020000	0.180398	1.152697	94.828000	72.780000	
0.020000	0.186455	1.100739	94.682000	73.680000	
0.020000	0.175404	1.185675	95.048000	71.550000	
0.020000	0.175749	1.098879	95.008000	73.200000	
0.020000	0.167149	1.136634	95.428000	72.780000	
0.020000	0.178359	1.243219	94.944000	70.510000	
0.020000	0.181369	1.132600	94.788000	72.280000	
0.020000	0.190031	1.163452	94.616000	72.730000	
0.020000	0.179376	1.220444	94.994000	72.080000	
0.020000	0.177621	1.237478	95.004000	70.990000	
0.020000	0.177196	1.173321	94.950000	72.400000	
0.020000	0.174093	1.126290	95.118000	73.000000	
0.020000	0.173298	1.222372	95.134000	71.150000	
0.004000	0.061348	0.843260	98.648000	79.090000	
0.004000	0.028191	0.837580	99.576000	79.550000	
0.004000	0.021834	0.831036	99.700000	80.170000	
0.004000	0.018338	0.828021	99.776000	80.050000	
0.004000	0.016439	0.827716	99.840000	80.110000	
0.004000	0.014734	0.825332	99.860000	79.990000	
0.004000	0.014243	0.821364	99.856000	80.180000	
0.004000	0.013410	0.820053	99.888000	79.920000	
0.004000	0.012698	0.819051	99.892000	80.230000	
0.004000	0.012630	0.817820	99.890000	80.250000	
0.004000	0.011558	0.817919	99.914000	80.380000	
0.004000	0.011952	0.812927	99.894000	80.290000	
0.004000	0.010977	0.807128	99.926000	80.470000	
0.004000	0.011437	0.804213	99.896000	80.580000	
0.004000	0.010543	0.804213	99.930000	80.520000	
0.004000	0.010547	0.803485	99.920000	80.580000	
0.004000	0.010708	0.803833	99.922000	80.310000	
0.004000	0.011126	0.795771	99.906000	80.900000	
0.004000	0.010741	0.799908	99.932000	80.720000	
0.004000	0.010621	0.795899	99.918000	80.610000	
0.004000	0.010762	0.801037	99.922000	80.510000	
0.004000	0.010303	0.798287	99.932000	80.640000	
0.004000	0.010609	0.792997	99.928000	80.570000	
0.004000	0.010765	0.785203	99.932000	80.740000	
0.004000	0.010777	0.793482	99.938000	80.540000	
0.004000	0.010638	0.784545	99.926000	80.680000	
0.004000	0.010208	0.785191	99.958000	80.690000	
0.004000	0.010962	0.782947	99.914000	80.860000	
0.004000	0.010478	0.785013	99.940000	80.760000	
0.004000	0.010500	0.782881	99.946000	80.490000	
0.004000	0.010555	0.786152	99.938000	80.560000	
0.004000	0.010650	0.780634	99.938000	80.660000	
0.004000	0.010834	0.783145	99.934000	80.690000	
0.004000	0.011019	0.782564	99.952000	80.530000	
0.004000	0.010706	0.782567	99.944000	80.480000	
0.004000	0.011178	0.782129	99.926000	80.540000	
0.004000	0.011316	0.785006	99.948000	80.510000	
0.004000	0.011231	0.787250	99.930000	80.430000	
0.004000	0.010770	0.779866	99.950000	80.610000	
0.004000	0.010888	0.782549	99.944000	80.720000	
0.000800	0.010068	0.774009	99.954000	80.660000	
0.000800	0.009970	0.773792	99.962000	80.640000	
0.000800	0.009732	0.774281	99.958000	81.120000	
0.000800	0.009591	0.773825	99.970000	80.820000	
0.000800	0.009544	0.774954	99.952000	80.770000	
0.000800	0.009336	0.777173	99.972000	80.880000	
0.000800	0.009281	0.772068	99.964000	81.030000	
0.000800	0.009214	0.769830	99.974000	81.090000	
0.000800	0.009402	0.769985	99.964000	81.030000	
0.000800	0.009384	0.772322	99.964000	81.080000	
0.000800	0.009173	0.772961	99.976000	80.910000	
0.000800	0.009296	0.772217	99.964000	81.090000	
0.000800	0.008914	0.772947	99.962000	81.040000	
0.000800	0.008919	0.769455	99.972000	81.110000	
0.000800	0.009339	0.771187	99.964000	81.120000	
0.000800	0.009245	0.771331	99.970000	81.010000	
0.000800	0.009184	0.769668	99.970000	81.020000	
0.000800	0.009323	0.770021	99.954000	81.080000	
0.000800	0.009102	0.772468	99.974000	80.960000	
0.000800	0.009060	0.772191	99.958000	81.020000	
0.000800	0.009088	0.773362	99.974000	81.120000	
0.000800	0.009319	0.770286	99.974000	80.950000	
0.000800	0.009438	0.772741	99.956000	80.820000	
0.000800	0.009258	0.770928	99.964000	80.950000	
0.000800	0.008869	0.774888	99.978000	80.870000	
0.000800	0.009115	0.772401	99.968000	81.180000	
0.000800	0.009142	0.770549	99.962000	81.180000	
0.000800	0.009383	0.771797	99.968000	81.020000	
0.000800	0.009225	0.768254	99.960000	81.210000	
0.000800	0.009202	0.766326	99.960000	81.050000	
0.000800	0.008991	0.773091	99.968000	81.190000	
0.000800	0.009336	0.772648	99.972000	81.070000	
0.000800	0.009132	0.769004	99.976000	81.060000	
0.000800	0.009323	0.770297	99.960000	81.040000	
0.000800	0.009351	0.770144	99.964000	80.890000	
0.000800	0.009014	0.766659	99.970000	81.260000	
0.000800	0.009161	0.769613	99.970000	81.160000	
0.000800	0.009400	0.768300	99.962000	81.120000	
0.000800	0.009172	0.769133	99.964000	81.020000	
0.000800	0.009320	0.771022	99.970000	81.040000	
