Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.005000	0.070408	0.486493	97.518000	87.560000	
0.005000	0.066738	0.452356	97.730000	88.680000	
0.005000	0.068837	0.450376	97.592000	88.870000	
0.005000	0.066332	0.483885	97.688000	87.810000	
0.005000	0.059642	0.421777	97.964000	89.210000	
0.005000	0.063507	0.420947	97.752000	89.220000	
0.005000	0.065683	0.470931	97.728000	88.320000	
0.005000	0.061588	0.435872	97.858000	88.700000	
0.005000	0.066307	0.420869	97.698000	89.330000	
0.005000	0.061779	0.459442	97.816000	88.460000	
0.005000	0.055819	0.455766	98.042000	88.240000	
0.005000	0.055079	0.456136	98.126000	88.960000	
0.005000	0.057933	0.514420	97.956000	87.370000	
0.005000	0.059887	0.472963	97.972000	88.440000	
0.005000	0.057457	0.458004	97.980000	88.360000	
0.005000	0.054216	0.451052	98.100000	88.420000	
0.005000	0.058215	0.423446	97.924000	89.240000	
0.005000	0.057314	0.435600	98.020000	89.370000	
0.005000	0.057026	0.424678	98.046000	88.950000	
0.005000	0.053783	0.397110	98.096000	89.850000	
0.005000	0.051751	0.463261	98.174000	88.330000	
0.005000	0.051582	0.451948	98.252000	88.820000	
0.000500	0.024663	0.365273	99.224000	90.700000	
0.000500	0.015715	0.362802	99.510000	91.130000	
0.000500	0.011655	0.357675	99.656000	91.160000	
0.000500	0.008613	0.357797	99.788000	91.460000	
0.000500	0.007660	0.358954	99.806000	91.330000	
0.000500	0.007642	0.360531	99.812000	91.400000	
0.000500	0.006392	0.363491	99.834000	91.410000	
0.000500	0.006385	0.362787	99.856000	91.340000	
0.000500	0.005333	0.366332	99.884000	91.500000	
0.000500	0.005947	0.370504	99.856000	91.440000	
0.000500	0.004815	0.370417	99.882000	91.420000	
0.000500	0.004573	0.371019	99.900000	91.540000	
0.000500	0.004561	0.373934	99.890000	91.490000	
0.000500	0.004356	0.375894	99.896000	91.660000	
0.000500	0.004531	0.373643	99.894000	91.590000	
0.000500	0.004010	0.375088	99.912000	91.730000	
0.000500	0.003933	0.376841	99.896000	91.620000	
0.000500	0.003802	0.376788	99.908000	91.550000	
0.000500	0.003597	0.377151	99.924000	91.440000	
0.000500	0.003241	0.379124	99.940000	91.630000	
0.000500	0.003101	0.380627	99.934000	91.670000	
0.000500	0.003191	0.380281	99.928000	91.500000	
0.000500	0.003248	0.380995	99.910000	91.590000	
0.000500	0.003114	0.380807	99.932000	91.620000	
0.000500	0.003094	0.378134	99.932000	91.610000	
0.000500	0.002997	0.379895	99.944000	91.650000	
0.000500	0.002896	0.380974	99.936000	91.810000	
0.000500	0.002833	0.380135	99.944000	91.620000	
0.000500	0.002452	0.381388	99.958000	91.720000	
0.000500	0.002335	0.383300	99.964000	91.670000	
0.000500	0.002323	0.382640	99.946000	91.520000	
0.000500	0.002728	0.382278	99.934000	91.690000	
0.000500	0.002344	0.378839	99.946000	91.650000	
0.000500	0.002077	0.380934	99.958000	91.730000	
0.000500	0.002329	0.381994	99.954000	91.660000	
0.000500	0.001956	0.383976	99.964000	91.750000	
0.000500	0.001874	0.385278	99.964000	91.840000	
0.000500	0.001934	0.384122	99.968000	91.810000	
0.000500	0.002007	0.388713	99.966000	91.790000	
0.000500	0.002502	0.386627	99.934000	91.800000	
0.000500	0.002000	0.387218	99.960000	91.720000	
0.000050	0.001971	0.385484	99.976000	91.770000	
0.000050	0.002117	0.386445	99.954000	91.760000	
0.000050	0.001938	0.388015	99.964000	91.720000	
0.000050	0.001712	0.385233	99.966000	91.820000	
0.000050	0.001723	0.385888	99.972000	91.760000	
0.000050	0.001960	0.388881	99.968000	91.750000	
0.000050	0.001729	0.385130	99.970000	91.750000	
0.000050	0.001762	0.387120	99.976000	91.870000	
0.000050	0.001703	0.385903	99.968000	91.790000	
0.000050	0.001910	0.387145	99.958000	91.810000	
0.000050	0.001728	0.386234	99.970000	91.750000	
0.000050	0.001514	0.388284	99.982000	91.770000	
0.000050	0.001651	0.385735	99.978000	91.770000	
0.000050	0.001889	0.385536	99.968000	91.820000	
0.000050	0.001942	0.386062	99.962000	91.790000	
0.000050	0.001654	0.384653	99.978000	91.770000	
0.000050	0.001677	0.385335	99.978000	91.710000	
0.000050	0.001720	0.385405	99.968000	91.850000	
0.000050	0.001955	0.384936	99.962000	91.850000	
0.000050	0.001705	0.385116	99.968000	91.780000	
0.000050	0.001658	0.388673	99.978000	91.820000	
0.000050	0.001689	0.387481	99.978000	91.780000	
0.000050	0.001880	0.387218	99.960000	91.770000	
0.000050	0.001730	0.385246	99.974000	91.780000	
0.000050	0.001627	0.386269	99.970000	91.730000	
0.000050	0.001724	0.385748	99.968000	91.790000	
0.000050	0.001599	0.387067	99.976000	91.800000	
0.000050	0.001760	0.387467	99.982000	91.790000	
0.000050	0.001740	0.387073	99.976000	91.850000	
0.000050	0.001540	0.387044	99.980000	91.780000	
0.000050	0.001695	0.384655	99.964000	91.740000	
0.000050	0.001591	0.384627	99.978000	91.820000	
0.000050	0.001440	0.384936	99.984000	91.790000	
0.000050	0.001670	0.387002	99.974000	91.810000	
0.000050	0.001527	0.386566	99.974000	91.790000	
0.000050	0.001557	0.385182	99.980000	91.700000	
0.000050	0.001687	0.387114	99.970000	91.730000	
0.000050	0.001531	0.386611	99.982000	91.760000	
0.000050	0.001478	0.388153	99.978000	91.820000	
0.000050	0.001444	0.387007	99.984000	91.710000	
0.000050	0.001425	0.386800	99.984000	91.800000	
0.000050	0.001740	0.385259	99.976000	91.880000	
